 num_ev =           18 delta_tau =    1.0000000000000000E-002
 delta xi =    1.6666666666666666E-002
  cap_gamma =    7.4999999999999997E-003 cnot =    5.0000000000000001E-003
 kappa1(0)=    9.0009000900090008         kappa2(0)  =    10.390226800053254     
          12  0.11000000000000000        11.771301681478279        7.7848788081975506       0.31858119645187577       -3.6327300666338085E-003  -1.7472910585312768E-002  -1.3259540762185194E-003  -6.0391056978260776E-003   6.1654889513640507E-004   4.5433255120449142E-003  -6.8034989146139745E-005  -2.3281425393534123E-003   1.5886392711753604E-004  -4.4722887123601116E-004  -1.7980105481370511E-004  -9.8282281580114837E-004   1.0674759573283216E-004   1.2858674886717678E-003   1.1545808784057593E-005  -9.0767738364053749E-004  -9.2833780304999404E-005
          13  0.12000000000000000        12.114821378527655        7.6725099112286683       0.34181188747862579       -4.2764076984780734E-003  -1.7845521525026310E-002  -1.5201443765071937E-003  -6.0443563860950291E-003   6.7647442789446036E-004   4.5647161629767960E-003  -7.1668871594482059E-005  -2.3415765483353547E-003   1.7501097059612649E-004  -4.5137257699684512E-004  -1.9625540894654169E-004  -9.8686816553304160E-004   1.1619474337362465E-004   1.2923583230011746E-003   1.3547277326379561E-005  -9.1280230956422234E-004  -1.0143237577254005E-004
          14  0.13000000000000000        12.479548409180707        7.5729585194454510       0.36421726701821933       -4.9552470326236974E-003  -1.8193968766489793E-002  -1.7179597599209133E-003  -6.0507104262470775E-003   7.3601741380137852E-004   4.5877841827401920E-003  -7.5039243369558987E-005  -2.3558473393758199E-003   1.9116478881537699E-004  -4.5569562581681904E-004  -2.1261084617893704E-004  -9.9122578410652221E-004   1.2553729632597385E-004   1.2992662897286296E-003   1.5585682599171398E-005  -9.1822238520192993E-004  -1.0998497976168167E-004
          15  0.14000000000000001        12.867429697822422        7.4853373307270221       0.38582393425415629       -5.6660337238457177E-003  -1.8529660050618613E-002  -1.9189926695958751E-003  -6.0586023877829661E-003   7.9510207343560688E-004   4.6124649209330505E-003  -7.8119580202583557E-005  -2.3708876494721166E-003   2.0731223202089354E-004  -4.6016488913766567E-004  -2.2884367389950321E-004  -9.9588525681885997E-004   1.3475631112828653E-004   1.3065614619606491E-003   1.7664076938503358E-005  -9.2390806914614235E-004  -1.1848008393334810E-004
          16  0.14999999999999999        13.280683782882615        7.4089039413923228       0.40665762875260980       -6.4058318524911739E-003  -1.8861066091870091E-002  -2.1230313012065402E-003  -6.0683538399789010E-003   8.5362654355726876E-004   4.6386908273029770E-003  -8.0873541187155375E-005  -2.3866238230257045E-003   2.2343791424832149E-004  -4.6474299356896845E-004  -2.4492428561631162E-004  -1.0008360078723698E-003   1.4382769972308377E-004   1.3142112639487984E-003   1.9786691692970932E-005  -9.2982661697142482E-004  -1.2690356011128796E-004
          17  0.16000000000000000        13.721852913991651        7.3430428668839323       0.42674326106177057       -7.1719538300927931E-003  -1.9194459994620910E-002  -2.3300101921455043E-003  -6.0802552070651564E-003   9.1145805545642035E-004   4.6663896625911763E-003  -8.3254226080206042E-005  -2.4029736397473416E-003   2.3952279404265613E-004  -4.6938714645089420E-004  -2.6081541509947196E-004  -1.0060670271179672E-003   1.5272107117359887E-004   1.3221795094845797E-003   2.1958910599924063E-005  -9.3594108559359875E-004  -1.3523777160278963E-004
          18  0.17000000000000001        14.193867753801609        7.2872515143650567       0.44610494385053856       -7.9619247329709292E-003  -1.9534470704312270E-002  -2.5399754246306179E-003  -6.0946102734191670E-003   9.6842633868149917E-004   4.6954820819310114E-003  -8.5202934481128345E-005  -2.4198436650472565E-003   2.5554269945952111E-004  -4.7404771273695584E-004  -2.7647014192071163E-004  -1.0115665187431890E-003   1.6139834473329542E-004   1.3304252197698873E-003   2.4187307887228114E-005  -9.4220911912903666E-004  -1.4346058714428635E-004
          19  0.17999999999999999        14.700128643574677        7.2411294224693412       0.46476602393280925       -8.7734423803512394E-003  -1.9884496370663262E-002  -2.7530611703064263E-003  -6.1117638631854017E-003   1.0243152716319704E-003   4.7258786327364103E-003  -8.6647364441386397E-005  -2.4371260237813978E-003   2.7146676133794521E-004  -4.7866645377968835E-004  -2.9182956683189361E-004  -1.0173214904939916E-003   1.6981206098157947E-004   1.3389011868314307E-003   2.6479774792410939E-005  -9.4858145290581072E-004  -1.5154425543547690E-004
          20  0.19000000000000000        15.244608754236667        7.2043702760980963       0.48274911559088279       -9.6043336624015100E-003  -2.0247012005117453E-002  -2.9694750830044285E-003  -6.1321229686423697E-003   1.0788524144049044E-003   4.7574759764513024E-003  -8.7499181351120749E-005  -2.4546943758105922E-003   2.8725560805400259E-004  -4.8317432374121082E-004  -3.0681997313303076E-004  -1.0233172241728926E-003   1.7790328456704349E-004   1.3475521666600299E-003   2.8845709461589827E-005  -9.5500004638425680E-004  -1.5945405105899596E-004
          21  0.20000000000000001        15.831986599960009        7.1767563555279388       0.50007613572792708       -1.0452506954922945E-002  -2.0623797225608941E-002  -3.1894909515502649E-003  -6.1561769147826153E-003   1.1316958009316934E-003   4.7901521310287735E-003  -8.7650785818401563E-005  -2.4723988535722435E-003   3.0285923421639866E-004  -4.8748866164001920E-004  -3.2134929821912335E-004  -1.0295366213502796E-003   1.8559895375957729E-004   1.3563126038101186E-003   3.1296303914254873E-005  -9.6139571915580704E-004  -1.6714660939365022E-004
          22  0.20999999999999999        16.467818418755314        7.1581552039037657       0.51676834150076389       -1.1315899934775985E-002  -2.1016103448063435E-002  -3.4134478198240507E-003  -6.1845200896354030E-003   1.1824170326937230E-003   4.8237603827031728E-003  -8.6971049562036852E-005  -2.4900595812208065E-003   3.1821437394159838E-004  -4.9150956199688252E-004  -3.3530263071025333E-004  -1.0359593631105413E-003   1.9280847428255758E-004   1.3651037062580114E-003   3.3844938930381649E-005  -9.6768511248080768E-004  -1.7456781808285467E-004
          23  0.22000000000000000        17.158765533825999        7.1485184066283223       0.53284637134101309       -1.2192421414236257E-002  -2.1424774844652821E-002  -3.6417554358496025E-003  -6.2178800997610738E-003   1.2304792815149887E-003   4.8581213537870508E-003  -8.5299674337705288E-005  -2.5074582406787315E-003   3.3324116693426976E-004  -4.9511510961564953E-004  -3.4853634763852125E-004  -1.0425608103259458E-003   1.9941927103312858E-004   1.3738296234812961E-003   3.6507718509051282E-005  -9.7376672182027189E-004  -1.8165008832831512E-004
          24  0.23000000000000001        17.912898832679460        7.1478824793886124       0.54833029062090410       -1.3079885037168292E-002  -2.1850333570799921E-002  -3.8749066565835506E-003  -6.2571544299513749E-003   1.2752081800636833E-003   4.8930124740150490E-003  -8.2439664773023346E-005  -2.5243269048509801E-003   3.4783881866345099E-004  -4.9815501926644956E-004  -3.6087033282854733E-004  -1.0493105319736343E-003   2.0529088315879965E-004   1.3823723638251362E-003   3.9304189445311518E-005  -9.7951562916042366E-004  -1.8830875166171327E-004
          25  0.23999999999999999        18.740113484410351        7.1563719671226949       0.56323964374518598       -1.3975931635831688E-002  -2.2293036756229494E-002  -4.1134983585094549E-003  -6.3034596179162954E-003   1.3157526125125477E-003   4.9281537294555179E-003  -7.8147155486711094E-005  -2.5403329777204842E-003   3.6187982019371504E-004  -5.0044199423360215E-004  -3.7207744748490043E-004  -1.0561702902241474E-003   2.1024698840730693E-004   1.3905849072008746E-003   4.2258314273407531E-005  -9.8477638253026607E-004  -1.9443720736666930E-004
          26  0.25000000000000000        19.652704629700683        7.1742049731247430       0.57759351524655367       -1.4877935555939057E-002  -2.2752910308986126E-002  -4.3582636866114632E-003  -6.3581987316408588E-003   1.3510308893380251E-003   4.9631879697982191E-003  -7.2117436650546803E-005  -2.5550584745090356E-003   3.7520207574619262E-004  -5.0173975400995968E-004  -3.8186898993098023E-004  -1.0630912157419084E-003   2.1406442408700854E-004   1.3982816809745002E-003   4.5399800763004784E-005  -9.8935318070221740E-004  -1.9990025275156580E-004
          27  0.26000000000000001        20.666183838768802        7.2017014763632750       0.59141060370030685       -1.5782888002166956E-002  -2.3229762438831850E-002  -4.6101204097890834E-003  -6.4231559646765876E-003   1.3796553068087859E-003   4.9976530879382785E-003  -6.3965373235371593E-005  -2.5679708768346810E-003   3.8759792637636976E-004  -5.0174608205209598E-004  -3.8987416399217456E-004  -1.0700097467320256E-003   2.1645774854357508E-004   1.4052250909550779E-003   4.8765946084947402E-005  -9.9299604576323121E-004  -2.0452471069794088E-004
          28  0.27000000000000002        21.800465718546793        7.2392949697675375       0.60470931422449714       -1.6687246971697153E-002  -2.3723177827881876E-002  -4.8702434217183614E-003  -6.5006324036894509E-003   1.3998238721380171E-003   5.0309417270561927E-003  -5.3197336640842907E-005  -2.5783811277719161E-003   3.9879846688995965E-004  -5.0006822051837374E-004  -3.9561035889138754E-004  -1.0768416342826924E-003   2.1705700374152688E-004   1.4111059975258572E-003   5.2404249315952386E-005  -9.9538086292503473E-004  -2.0808593499460970E-004
          29  0.28000000000000003        23.081641572480617        7.2875481818527712       0.61750787860174550       -1.7586737485693282E-002  -2.4232490911962012E-002  -5.1401746839695390E-003  -6.5936458666665245E-003   1.4091607778273102E-003   5.0622413543224666E-003  -3.9169820994574066E-005  -2.5853813203005533E-003   4.0845045308121847E-004  -4.9618614154609160E-004  -3.9843887117788041E-004  -1.0834728108997721E-003   2.1537477405440231E-004   1.4155145809120670E-003   5.6376189566592143E-005  -9.9607974772749361E-004  -2.1028781907414635E-004
          30  0.28999999999999998        24.544718943668684        7.3471739563104270       0.62982451758418023       -1.8476076024625955E-002  -2.4756733806851249E-002  -5.4219938887250900E-003  -6.7062341303851568E-003   1.4044739101303470E-003   5.0904422654485066E-003  -2.1026465975394519E-005  -2.5877492538108524E-003   4.1608120408541236E-004  -4.8939589260024697E-004  -3.9749674171131547E-004  -1.0897450155777809E-003   2.1075579192184678E-004   1.4178954364444344E-003   6.0762859518543977E-005  -9.9451561692208965E-004  -2.1073222113722855E-004
          31  0.29999999999999999        26.238019518922940        7.4190628005480663       0.64167766981978913       -1.9348575511969557E-002  -2.5294549751324790E-002  -5.7185915561604574E-003  -6.8439314874048250E-003   1.3813726809489178E-003   5.1139911881323283E-003   2.4015563444004560E-006  -2.5837964851774800E-003   4.2104310209076473E-004  -4.7871879615398637E-004  -3.9158765187751593E-004  -1.0954322343195775E-003   2.0229682839637805E-004   1.4174756175634998E-003   6.5673630044830469E-005  -9.8988984999609877E-004  -2.0887038010482470E-004
          32  0.31000000000000000        28.230573621290556        7.5043192383335944       0.65308633049653431       -2.0195553936609378E-002  -2.5844054742557312E-002  -6.0341229731368604E-003  -7.0145497210639162E-003   1.3336391969739590E-003   5.1306481678702002E-003   3.2760600471840272E-005  -2.5711150251402567E-003   4.2242159111553225E-004  -4.6274913747603602E-004  -3.7899901918910406E-004  -1.1002002463846451E-003   1.8871336612040414E-004   1.4131438767595373E-003   7.1259988960409838E-005  -9.8106178942244547E-004  -2.0392214185367528E-004
          33  0.32000000000000001        30.625275879610577        7.6043100139770416       0.66407058009443165       -2.1005403106376490E-002  -2.6402614759932108E-002  -6.3747996993689425E-003  -7.2295250299726213E-003   1.2521377651229931E-003   5.1370613365027970E-003   7.2463991013026281E-005  -2.5461307215649555E-003   4.1887360922338062E-004  -4.3938411887804729E-004  -3.5717759974903301E-004  -1.1035330963816512E-003   1.6810493500996754E-004   1.4032362526727321E-003   7.7738620747244276E-005  -9.6633672713866583E-004  -1.9473408263391079E-004
          34  0.33000000000000002        33.584004038023195        7.7207285575726132       0.67465246455403194       -2.1762028752879900E-002  -2.6966473127085659E-002  -6.7503544431343010E-003  -7.5063927281814056E-003   1.1227966396454162E-003   5.1279740915732295E-003   1.2523732844764752E-004  -2.5032580835308992E-003   4.0832200998172185E-004  -4.0531125265207759E-004  -3.2211247722477998E-004  -1.1045897031911722E-003   1.3751212067320576E-004   1.3851274123369275E-003   8.5431706094989690E-005  -9.4306670949044632E-004  -1.7951270920356103E-004
          35  0.34000000000000002        37.380154182465375        7.8556822003508779       0.68485758185870571       -2.2442023129630912E-002  -2.7530083908951283E-002  -7.1769679605679561E-003  -7.8737175828122469E-003   9.2254782273976023E-004   5.0946207810998985E-003   1.9724514650292573E-004  -2.4331480011713447E-003   3.8731879402493575E-004  -3.5494712091781937E-004  -2.6705173125985597E-004  -1.1018976167357366E-003   9.2001704012822854E-005   1.3543771633737847E-003   9.4840328604077170E-005  -9.0683128077764319E-004  -1.5527717620645706E-004
