   0.0000000000000000       0.33329999999999999       0.33329999999999999       0.33340000000000003        1.0000000000000000     
   3.5063861083984369      -0.38842467424959870       -8.8316295570198267E-005  0.38851304570036610        5.5155197187239935E-008
   10.841157836914061      -0.18472645473947635       0.36932229769113445      -0.18459585763131886       -1.4679660764738145E-008
   28.622428894042969        5.5244829984590016E-002   1.4284262308911222E-004  -5.5387679259276609E-002  -6.6515974811443002E-009
   48.825571289062502       0.11065233479629732      -0.22132127920478423       0.11066886491980507       -7.9488681831163532E-008
   72.929862060546895        4.7347307608709074E-002  -1.4276358383801674E-004  -4.7204544349798427E-002  -3.2492736973255276E-010
   113.07871093749999       -5.0157443460393955E-002  0.10045339119478539       -5.0295949964052719E-002  -2.2296612889327605E-009
   146.25982177734375       -6.2418158176477889E-002   6.1356069231435079E-005   6.2356812515463128E-002   1.0408216677415538E-008
   192.33843017578124       -9.1512550417087741E-003   1.8160731048576385E-002  -9.0094786999110402E-003  -2.6930434288835459E-009
   250.59623046874998        4.3396485389182129E-002   1.0997098695684354E-004  -4.3506454952521090E-002   1.4236178833004764E-009
   296.99123229980472       -3.8772189939182057E-002   7.7427049154649458E-002  -3.8654864327891086E-002  -5.1124236857824634E-009
   369.71524902343754        9.1797591904750134E-003   1.4208889252167317E-004  -9.3218499874892016E-003  -1.9044925150812908E-009
   439.36758300781253        3.6347994318076539E-002  -7.2744682487845658E-002   3.6396686568071018E-002  -1.6016981005395614E-009
   503.74897216796870        2.2280004692825754E-002  -1.4048284514986409E-004  -2.2139521926464210E-002  -7.8788319618494640E-011
   602.44815185546872       -1.8074050487524813E-002   3.6290256040177729E-002  -1.8216205611277327E-002  -5.8624410881336075E-011
   679.42798828125001       -2.9556174291965654E-002   3.0398058028143111E-005   2.9525793410828872E-002   1.7176891360659585E-008
   769.66141357421884       -8.9830097236545843E-003   1.7823453592650307E-002  -8.8404456071209045E-003  -1.7381251819770238E-009
   886.64451171874998        2.1252788353996084E-002   1.2571052231406116E-004  -2.1378499770398331E-002  -8.9408818543246227E-010
   972.60801757812510        2.2889734474581595E-002  -4.5681320436237724E-002   2.2791584308452708E-002  -1.6532034213811997E-009
