           1   4.0000000000000001E-003   0.0000000000000000       0.98206125820242396     
           1   4.0000000000000001E-003   3.3330000496655701E-002  0.98196858469261827     
           1   4.0000000000000001E-003   6.6660000993311402E-002  0.98197159103046794     
           1   4.0000000000000001E-003   9.9990001489967104E-002  0.98211118112158380     
           1   4.0000000000000001E-003  0.13332000198662280       0.98196158448871429     
           1   4.0000000000000001E-003  0.16665000248327849       0.98184433732517429     
           1   4.0000000000000001E-003  0.19998000297993421       0.98223384993943563     
           1   4.0000000000000001E-003  0.23331000347658992       0.98230040419071196     
           1   4.0000000000000001E-003  0.26664000397324561       0.98205712142186985     
           1   4.0000000000000001E-003  0.29997000446990130       0.98468417771334837     
           1   4.0000000000000001E-003  0.33330000496655698       0.99224318149057866     
           1   4.0000000000000001E-003  0.33329999999999999       0.99224318013572654     
           1   4.0000000000000001E-003  0.36663000049665567       0.99668034256014693     
           1   4.0000000000000001E-003  0.39996000099331142       0.99968549534930606     
           1   4.0000000000000001E-003  0.43329000148996710        1.0003945561601206     
           1   4.0000000000000001E-003  0.46662000198662279       0.99964447415221525     
           1   4.0000000000000001E-003  0.49995000248327848       0.99911424081217359     
           1   4.0000000000000001E-003  0.53328000297993416       0.99964441913266067     
           1   4.0000000000000001E-003  0.56661000347658996        1.0003945186925882     
           1   4.0000000000000001E-003  0.59994000397324565       0.99968577747544418     
           1   4.0000000000000001E-003  0.63327000446990134       0.99668145596866553     
           1   4.0000000000000001E-003  0.66660000496655702       0.99224551620066004     
           1   4.0000000000000001E-003  0.66659999999999997       0.99224551687789475     
           1   4.0000000000000001E-003  0.69994000049680472       0.98468716529502676     
           1   4.0000000000000001E-003  0.73328000099360935       0.98206234692081906     
           1   4.0000000000000001E-003  0.76662000149041409       0.98230636670551674     
           1   4.0000000000000001E-003  0.79996000198721884       0.98223876008110045     
           1   4.0000000000000001E-003  0.83330000248402358       0.98184938707206204     
           1   4.0000000000000001E-003  0.86664000298082833       0.98196772822621747     
           1   4.0000000000000001E-003  0.89998000347763296       0.98211697120923769     
           1   4.0000000000000001E-003  0.93332000397443771       0.98197647253565423     
           1   4.0000000000000001E-003  0.96666000447124245       0.98197404642829322     
           1   4.0000000000000001E-003   1.0000000049680471       0.98206747366515568     
           2   8.0000000000000002E-003   0.0000000000000000       0.96408657342625059     
           2   8.0000000000000002E-003   3.3330000496655701E-002  0.96399149979491838     
           2   8.0000000000000002E-003   6.6660000993311402E-002  0.96399704753770754     
           2   8.0000000000000002E-003   9.9990001489967104E-002  0.96414055365449769     
           2   8.0000000000000002E-003  0.13332000198662280       0.96398866328287114     
           2   8.0000000000000002E-003  0.16665000248327849       0.96391101674082702     
           2   8.0000000000000002E-003  0.19998000297993421       0.96446451995434013     
           2   8.0000000000000002E-003  0.23331000347658992       0.96503584396426456     
           2   8.0000000000000002E-003  0.26664000397324561       0.96628261127076109     
